Date, Time, Elapsed time (sec), Distance (km), Speed (km/h), Latitude, Longitude, Accuracy (meters), Altitude (meters)
15/07/23, 2:54 pm GMT+1, 798, 17.99831198918416, 68.6472267150879, 55.95276049401339, -4.042754607666146, 4.7401204109191895, 72.26558670122176
15/07/23, 2:54 pm GMT+1, 799, 18.017102257105563, 67.53483352661134, 55.952843293053846, -4.04249093845212, 4.746396064758301, 72.65621966682374
15/07/23, 2:54 pm GMT+1, 800, 18.035412176263442, 66.3005744934082, 55.95292483878002, -4.042234880050935, 4.753393173217773, 72.67104230076075
15/07/23, 2:54 pm GMT+1, 801, 18.05338946243462, 65.09731750488281, 55.953008072448654, -4.041986778332763, 4.7598466873168945, 72.88027436099946
15/07/23, 2:54 pm GMT+1, 802, 18.07141173157858, 64.03467178344727, 55.95309309355688, -4.0417397672850495, 4.763461112976074, 73.09775050636381
15/07/23, 2:54 pm GMT+1, 803, 18.08887460047734, 62.828922271728516, 55.953177021609044, -4.041502142465294, 4.771164894104004, 73.3497227774933
15/07/23, 2:54 pm GMT+1, 804, 18.105930556467936, 61.58774185180664, 55.95326028976103, -4.0412715304580145, 4.783783435821533, 73.2944658845663
15/07/23, 2:54 pm GMT+1, 805, 18.122922226141586, 60.51036071777344, 55.953344530400415, -4.041043285298684, 4.797646999359131, 73.35837318282574
15/07/23, 2:54 pm GMT+1, 806, 18.1393865374747, 59.32640533447266, 55.953428314388596, -4.0408247131033495, 4.810384273529053, 73.38271162752062
15/07/23, 2:54 pm GMT+1, 807, 18.155536293502305, 58.19330978393555, 55.95351240214288, -4.040612685425602, 4.824305534362793, 73.43017115909606
15/07/23, 2:54 pm GMT+1, 808, 18.17101422942329, 56.81005554199219, 55.95359198904552, -4.040408220475467, 4.839204788208008, 73.5602107597515
15/07/23, 2:54 pm GMT+1, 809, 18.186335400978493, 55.32162437438965, 55.953672633375824, -4.040208181179051, 4.8464155197143555, 73.78526352345943
15/07/23, 2:54 pm GMT+1, 810, 18.201586260923257, 54.19120674133301, 55.95374986670709, -4.04000525875171, 4.8597588539123535, 74.07134138885885
15/07/23, 2:54 pm GMT+1, 811, 18.216545880501577, 53.11554222106934, 55.95382851746027, -4.039809822910974, 4.857477188110352, 74.25498055666685
15/07/23, 2:55 pm GMT+1, 812, 18.231441380241776, 52.06623802185059, 55.953909492759, -4.039618731379835, 4.849917888641357, 74.03366667404771
15/07/23, 2:55 pm GMT+1, 813, 18.24522592084914, 50.673944091796876, 55.95398369944208, -4.039440913467348, 4.86181640625, 73.95823707710952
15/07/23, 2:55 pm GMT+1, 814, 18.258627261164047, 49.2455738067627, 55.954059581913725, -4.039273222853276, 4.882235527038574, 73.64884417969733
15/07/23, 2:55 pm GMT+1, 815, 18.272204496199443, 48.06069145202637, 55.954135730015985, -4.039102284775993, 4.903998851776123, 73.34476453065872
15/07/23, 2:55 pm GMT+1, 816, 18.285557445716833, 46.958072662353516, 55.954214470281585, -4.0389398796043645, 4.914248943328857, 72.89088500291109
15/07/23, 2:55 pm GMT+1, 817, 18.298808138165835, 45.91416206359863, 55.954290161890725, -4.03877503602145, 4.923832416534424, 72.59848085325211
15/07/23, 2:55 pm GMT+1, 818, 18.311218074423238, 44.698995208740236, 55.95436497593764, -4.038626678359592, 4.92854118347168, 72.26324438303709
15/07/23, 2:55 pm GMT+1, 819, 18.323765895474256, 43.6299430847168, 55.95444148000235, -4.038478068028609, 4.937186241149902, 71.89231289178133
15/07/23, 2:55 pm GMT+1, 820, 18.335198902097154, 42.31008682250977, 55.954512332587, -4.03834457118421, 4.933058261871338, 71.40311632491648
15/07/23, 2:55 pm GMT+1, 821, 18.346383704840573, 41.002288055419925, 55.95458002919488, -4.038211292238614, 4.937215328216553, 70.92779822833836
15/07/23, 2:55 pm GMT+1, 822, 18.35817415508286, 40.09358139038086, 55.954653693942454, -4.03807464006627, 4.916038990020752, 70.56218738947064
15/07/23, 2:55 pm GMT+1, 823, 18.36897314718827, 38.88433341979981, 55.95472043444245, -4.037948236539625, 4.894827365875244, 70.23989168740809
15/07/23, 2:55 pm GMT+1, 824, 18.379573718069434, 37.711103439331055, 55.954784007804996, -4.037820975038566, 4.878570556640625, 69.9934550607577
15/07/23, 2:55 pm GMT+1, 825, 18.390296672648642, 36.63697357177735, 55.95484965585423, -4.037694421666092, 4.86889123916626, 70.10246820095927
15/07/23, 2:55 pm GMT+1, 826, 18.399898963835117, 35.420687484741215, 55.954907318835154, -4.037579266309022, 4.855621814727783, 70.18727558571845
15/07/23, 2:55 pm GMT+1, 827, 18.4095983027328, 34.264733505249026, 55.954967580289065, -4.037466270465849, 4.850876808166504, 70.55349462199956
15/07/23, 2:55 pm GMT+1, 828, 18.418950080678563, 33.06036071777344, 55.955025450294286, -4.037356930108, 4.851746082305908, 71.01620069984347
15/07/23, 2:55 pm GMT+1, 829, 18.42793749903301, 31.80955696105957, 55.95508034145029, -4.037250641740144, 4.859254360198975, 71.45628363639116
15/07/23, 2:55 pm GMT+1, 830, 18.43619356837862, 30.442037200927736, 55.95513302018175, -4.03715687684443, 4.863688945770264, 71.59110383782536
15/07/23, 2:55 pm GMT+1, 831, 18.44413215847607, 29.104149627685548, 55.9551844034449, -4.037068045659041, 4.874756336212158, 71.8843540828675
15/07/23, 2:55 pm GMT+1, 832, 18.451815878552864, 27.820797157287597, 55.95523220634439, -4.036978640520613, 4.865985870361328, 72.39670569263399
15/07/23, 2:55 pm GMT+1, 833, 18.45970571473662, 26.47810649871826, 55.95528191509161, -4.036887913749156, 4.842196941375732, 72.87528381869197
15/07/23, 2:55 pm GMT+1, 834, 18.466852551294867, 24.949058532714844, 55.95532866467155, -4.036808858074163, 4.830073833465576, 73.15559832472354
15/07/23, 2:55 pm GMT+1, 835, 18.473581440901228, 23.356217765808108, 55.95537113655039, -4.036731616797655, 4.821784973144531, 73.62545227538794
15/07/23, 2:55 pm GMT+1, 836, 18.479738458323478, 21.821722984313965, 55.955408641041785, -4.036658637013817, 4.8170599937438965, 74.16286370437592
15/07/23, 2:55 pm GMT+1, 837, 18.485439849236624, 20.326766967773438, 55.95544420190253, -4.0365924522617265, 4.814260005950928, 74.80835718195885
15/07/23, 2:55 pm GMT+1, 838, 18.49048998749079, 18.826479148864745, 55.95547764924171, -4.036537378733763, 4.81386661529541, 75.29701994266361
15/07/23, 2:55 pm GMT+1, 839, 18.49547985668444, 17.502775955200196, 55.95551023708913, -4.036482083727841, 4.814077854156494, 75.71478605549783
15/07/23, 2:55 pm GMT+1, 840, 18.49987477394627, 15.833429145812989, 55.95553545057865, -4.0364275670553305, 4.8174238204956055, 76.12338391505182
15/07/23, 2:55 pm GMT+1, 841, 18.5036075644946, 14.035955142974855, 55.95555889837707, -4.036384520461646, 4.820591449737549, 76.46747685596347
15/07/23, 2:55 pm GMT+1, 842, 18.506705800023536, 11.554535865783691, 55.95557874924779, -4.03634948116248, 4.826480388641357, 76.71511351596564
15/07/23, 2:55 pm GMT+1, 843, 18.50894223394555, 9.29681625366211, 55.955592265743526, -4.036322799147842, 4.833433628082275, 77.00557333603501
15/07/23, 2:55 pm GMT+1, 844, 18.511284214939195, 7.53760986328125, 55.95560782252074, -4.036297347792048, 4.829817771911621, 77.35517465043813
15/07/23, 2:55 pm GMT+1, 845, 18.5129006359449, 6.0333987236022955, 55.95561784973098, -4.036278490024719, 4.823749542236328, 77.65201591514051
15/07/23, 2:55 pm GMT+1, 846, 18.51414215270332, 4.862885284423828, 55.9556250019828, -4.036263133612937, 4.820168972015381, 77.93174897972494
15/07/23, 2:55 pm GMT+1, 847, 18.515175099184233, 3.611763095855713, 55.95563258730508, -4.036253508442127, 4.826475143432617, 78.01362210419029
15/07/23, 2:55 pm GMT+1, 848, 18.516548962691118, 2.5830756425857544, 55.95564215426968, -4.036239486465814, 4.8215813636779785, 78.18857819121331
15/07/23, 2:55 pm GMT+1, 849, 18.517046234597935, 1.343450903892517, 55.95564625938411, -4.036236285189256, 4.817248821258545, 78.2514200443402
15/07/23, 2:55 pm GMT+1, 850, 18.517443991577647, 0.603441345691681, 55.955649334069825, -4.036232999624684, 4.816392421722412, 78.3707646401599
15/07/23, 2:55 pm GMT+1, 851, 18.517629964582515, 0.710468727350235, 55.9556509626725, -4.036232298860969, 4.806507110595703, 78.43222265783697
15/07/23, 2:55 pm GMT+1, 852, 18.518094079402697, 0.0, 55.95564832622915, -4.036238094280666, 4.799192428588867, 78.52501245774329
15/07/23, 2:56 pm GMT+1, 890, 18.520515838373452, 1.1177711248397828, 55.95567004871114, -4.036241668867301, 4.7634172439575195, 78.04404285084456
15/07/23, 2:56 pm GMT+1, 891, 18.521333674793087, 2.5722813606262207, 55.955674043351316, -4.03623061248249, 4.7637457847595215, 78.11672960221767
15/07/23, 2:56 pm GMT+1, 892, 18.522775953043375, 4.532081365585327, 55.955681670620834, -4.036211826625737, 4.7651472091674805, 78.20210077706724
15/07/23, 2:56 pm GMT+1, 893, 18.525018300186797, 7.227986812591553, 55.95569532468476, -4.036185239712523, 4.768412113189697, 78.25154832098633
15/07/23, 2:56 pm GMT+1, 894, 18.527986756762317, 10.006494426727295, 55.95571407445894, -4.0361511876124165, 4.770143032073975, 78.13151921704412
15/07/23, 2:56 pm GMT+1, 895, 18.531937129753757, 13.064603233337403, 55.9557399202823, -4.03610749949133, 4.775078296661377, 78.19231910351664
15/07/23, 2:56 pm GMT+1, 896, 18.536539946248045, 15.977853012084962, 55.95577151662051, -4.036059547266111, 4.783178329467773, 78.25684731453657
15/07/23, 2:56 pm GMT+1, 897, 18.542141772661093, 18.98474578857422, 55.955809516516744, -4.036000245596049, 4.792534828186035, 78.30216918420047
15/07/23, 2:56 pm GMT+1, 898, 18.548427030715338, 21.90706272125244, 55.955853014298675, -4.035935513313957, 4.796814918518066, 78.33987136371434
15/07/23, 2:56 pm GMT+1, 899, 18.555385137813126, 24.670860671997072, 55.95590121865424, -4.035863958679637, 4.806216239929199, 78.42002014722675
15/07/23, 2:56 pm GMT+1, 900, 18.562957312868082, 27.32376194000244, 55.95595403317292, -4.035786860784092, 4.818924427032471, 78.59339111857116
15/07/23, 2:56 pm GMT+1, 901, 18.571061973834286, 29.827280044555664, 55.95600898488245, -4.035701009972768, 4.842554092407227, 78.71725930739194
15/07/23, 2:56 pm GMT+1, 902, 18.580136011584145, 32.431911849975585, 55.95607168502109, -4.03560734632036, 4.8638596534729, 78.96321361511946
15/07/23, 2:56 pm GMT+1, 903, 18.58963716592358, 34.87287826538086, 55.95613583823769, -4.035506159583045, 4.902889251708984, 79.06792638171464
15/07/23, 2:56 pm GMT+1, 904, 18.59957922433006, 37.17092628479004, 55.95620183526488, -4.035398027810757, 4.953925609588623, 79.31897441204637
15/07/23, 2:56 pm GMT+1, 905, 18.610502400452827, 39.6629379272461, 55.95627524300197, -4.035280997630829, 4.999405860900879, 79.52656000293791
15/07/23, 2:56 pm GMT+1, 906, 18.62285824788831, 42.369502258300784, 55.95636434434823, -4.0351618633870405, 4.982863903045654, 79.6112125730142
15/07/23, 2:56 pm GMT+1, 907, 18.63773425074684, 46.04901580810547, 55.95647152895417, -4.035018214464346, 4.934014797210693, 79.69453359115869
15/07/23, 2:56 pm GMT+1, 908, 18.653442281305832, 49.60239601135254, 55.95658759253468, -4.034873651775515, 4.904331684112549, 79.74954139720649
15/07/23, 2:56 pm GMT+1, 909, 18.668639323223363, 52.43522071838379, 55.956695709388136, -4.034723670509215, 4.914466381072998, 79.85688581131399
15/07/23, 2:56 pm GMT+1, 910, 18.685563865921015, 55.762450790405275, 55.956818715390426, -4.034562796280364, 4.874499797821045, 80.00530827697366
15/07/23, 2:56 pm GMT+1, 911, 18.702630192070483, 58.590657806396486, 55.95694380403235, -4.034403172569501, 4.86369514465332, 80.27864794619381
15/07/23, 2:56 pm GMT+1, 912, 18.71938529284764, 60.685778045654295, 55.957063277348546, -4.034238440445398, 4.84439754486084, 80.51429738756269
15/07/23, 2:56 pm GMT+1, 913, 18.737088598015973, 63.018917083740234, 55.95719346377998, -4.034073935965422, 4.834942817687988, 80.56823819130659
15/07/23, 2:56 pm GMT+1, 914, 18.755056347766867, 65.10326385498047, 55.957323778441705, -4.033902478701737, 4.826622009277344, 80.71870651561767
15/07/23, 2:56 pm GMT+1, 915, 18.77323458874613, 67.01550979614258, 55.95745639066021, -4.033730897635098, 4.822089672088623, 80.66619106568396
15/07/23, 2:56 pm GMT+1, 916, 18.792320885824314, 69.0685317993164, 55.95759545886177, -4.0335503304132825, 4.816296577453613, 81.22883700858802
15/07/23, 2:56 pm GMT+1, 917, 18.811637024042692, 71.01092147827148, 55.95773743930202, -4.033370668857124, 4.848167896270752, 80.01592570450157
15/07/23, 2:56 pm GMT+1, 918, 18.832099737281908, 72.99665908813476, 55.95788550254757, -4.033174562704598, 4.870344638824463, 79.74880060739815
15/07/23, 2:56 pm GMT+1, 919, 18.85302912020636, 74.78610534667969, 55.95803906280324, -4.032979195268827, 4.885824680328369, 79.64213368296623
15/07/23, 2:56 pm GMT+1, 920, 18.873544851716392, 76.30922241210938, 55.95818879462824, -4.0327857136682095, 4.895123481750488, 79.60801740083843
15/07/23, 2:56 pm GMT+1, 921, 18.89577060785114, 78.167724609375, 55.9583500932589, -4.032573866262231, 4.890475273132324, 79.78195683844388
15/07/23, 2:56 pm GMT+1, 922, 18.91737946351756, 79.4818817138672, 55.95850796000904, -4.032370461839574, 4.893589973449707, 79.69707931298763
15/07/23, 2:56 pm GMT+1, 923, 18.94042509708345, 81.4505973815918, 55.958676770014186, -4.032154642641813, 4.88909912109375, 79.87631955835968
